question_id,frontend_question_id,question__title,question__title_slug,difficulty,paid_only,is_new_question,total_acs,total_submitted,url
1557,1461,Check If a String Contains All Binary Codes of Size K,check-if-a-string-contains-all-binary-codes-of-size-k,2,False,False,11189,24732,https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k
1558,1462,Course Schedule IV,course-schedule-iv,2,False,False,10630,25128,https://leetcode.com/problems/course-schedule-iv
1559,1463,Cherry Pickup II,cherry-pickup-ii,3,False,False,8278,12624,https://leetcode.com/problems/cherry-pickup-ii
1560,1450,Number of Students Doing Homework at a Given Time,number-of-students-doing-homework-at-a-given-time,1,False,False,38718,49852,https://leetcode.com/problems/number-of-students-doing-homework-at-a-given-time
1561,1451,Rearrange Words in a Sentence,rearrange-words-in-a-sentence,2,False,False,18635,33380,https://leetcode.com/problems/rearrange-words-in-a-sentence
1562,1452,People Whose List of Favorite Companies Is Not a Subset of Another List,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,2,False,False,12396,23118,https://leetcode.com/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list
1563,1453,Maximum Number of Darts Inside of a Circular Dartboard,maximum-number-of-darts-inside-of-a-circular-dartboard,3,False,False,3273,9610,https://leetcode.com/problems/maximum-number-of-darts-inside-of-a-circular-dartboard
1564,1435,Create a Session Bar Chart,create-a-session-bar-chart,1,True,False,3893,5097,https://leetcode.com/problems/create-a-session-bar-chart
1565,1440,Evaluate Boolean Expression,evaluate-boolean-expression,2,True,False,2849,3973,https://leetcode.com/problems/evaluate-boolean-expression
1566,1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,1,False,False,21324,33101,https://leetcode.com/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence
1567,1456,Maximum Number of Vowels in a Substring of Given Length,maximum-number-of-vowels-in-a-substring-of-given-length,2,False,False,18384,34781,https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length
1568,1457,Pseudo-Palindromic Paths in a Binary Tree,pseudo-palindromic-paths-in-a-binary-tree,2,False,False,17645,26115,https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree
1569,1458,Max Dot Product of Two Subsequences,max-dot-product-of-two-subsequences,3,False,False,10182,24355,https://leetcode.com/problems/max-dot-product-of-two-subsequences
1570,1475,Final Prices With a Special Discount in a Shop,final-prices-with-a-special-discount-in-a-shop,1,False,False,23224,30836,https://leetcode.com/problems/final-prices-with-a-special-discount-in-a-shop
1571,1478,Allocate Mailboxes,allocate-mailboxes,3,False,False,4364,7922,https://leetcode.com/problems/allocate-mailboxes
1572,1476,Subrectangle Queries,subrectangle-queries,2,False,False,19790,22086,https://leetcode.com/problems/subrectangle-queries
1573,1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,find-two-non-overlapping-sub-arrays-each-with-target-sum,2,False,False,11567,37232,https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum
1574,1464,Maximum Product of Two Elements in an Array,maximum-product-of-two-elements-in-an-array,1,False,False,45619,58699,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array
1575,1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,2,False,False,12814,41328,https://leetcode.com/problems/maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts
1576,1466,Reorder Routes to Make All Paths Lead to the City Zero,reorder-routes-to-make-all-paths-lead-to-the-city-zero,2,False,False,15684,25181,https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero
1577,1467,Probability of a Two Boxes Having The Same Number of Distinct Balls,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,3,False,False,4182,6813,https://leetcode.com/problems/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls
1578,1445,Apples & Oranges,apples-oranges,2,True,False,5644,6386,https://leetcode.com/problems/apples-oranges
1579,1454,Active Users,active-users,2,True,False,4069,10901,https://leetcode.com/problems/active-users
1580,1470,Shuffle the Array,shuffle-the-array,1,False,False,84903,95701,https://leetcode.com/problems/shuffle-the-array
1581,1471,The k Strongest Values in an Array,the-k-strongest-values-in-an-array,2,False,False,15581,27308,https://leetcode.com/problems/the-k-strongest-values-in-an-array
1582,1472,Design Browser History,design-browser-history,2,False,False,14997,22716,https://leetcode.com/problems/design-browser-history
1583,1473,Paint House III,paint-house-iii,3,False,False,6787,13975,https://leetcode.com/problems/paint-house-iii
1584,1491,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,1,False,False,21601,31159,https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary
1585,1492,The kth Factor of n,the-kth-factor-of-n,2,False,False,12586,18765,https://leetcode.com/problems/the-kth-factor-of-n
1586,1493,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,2,False,False,13136,22185,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element
1587,1494,Parallel Courses II,parallel-courses-ii,3,False,False,4439,14241,https://leetcode.com/problems/parallel-courses-ii
1603,1480,Running Sum of 1d Array,running-sum-of-1d-array,1,False,False,116364,129409,https://leetcode.com/problems/running-sum-of-1d-array
1604,1481,Least Number of Unique Integers after K Removals,least-number-of-unique-integers-after-k-removals,2,False,False,17086,31894,https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals
1605,1482,Minimum Number of Days to Make m Bouquets,minimum-number-of-days-to-make-m-bouquets,2,False,False,12941,27115,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets
1607,1459,Rectangles Area,rectangles-area,2,True,False,2159,3422,https://leetcode.com/problems/rectangles-area
1608,1468,Calculate Salaries,calculate-salaries,2,True,False,2908,3642,https://leetcode.com/problems/calculate-salaries
1609,1469,Find All The Lonely Nodes,find-all-the-lonely-nodes,1,True,False,7603,9316,https://leetcode.com/problems/find-all-the-lonely-nodes
1610,1486,XOR Operation in an Array,xor-operation-in-an-array,1,False,False,40774,48337,https://leetcode.com/problems/xor-operation-in-an-array
1611,1487,Making File Names Unique,making-file-names-unique,2,False,False,10729,36322,https://leetcode.com/problems/making-file-names-unique
1612,1488,Avoid Flood in The City,avoid-flood-in-the-city,2,False,False,10498,41611,https://leetcode.com/problems/avoid-flood-in-the-city
1613,1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,3,False,False,2932,5732,https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree
1615,1508,Range Sum of Sorted Subarray Sums,range-sum-of-sorted-subarray-sums,2,False,False,11637,17758,https://leetcode.com/problems/range-sum-of-sorted-subarray-sums
1616,1509,Minimum Difference Between Largest and Smallest Value in Three Moves,minimum-difference-between-largest-and-smallest-value-in-three-moves,2,False,False,7850,15303,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves
1617,1510,Stone Game IV,stone-game-iv,3,False,False,7261,14020,https://leetcode.com/problems/stone-game-iv
1618,1474,Delete N Nodes After M Nodes of a Linked List,delete-n-nodes-after-m-nodes-of-a-linked-list,1,True,False,4120,5580,https://leetcode.com/problems/delete-n-nodes-after-m-nodes-of-a-linked-list
1619,1496,Path Crossing,path-crossing,1,False,False,16625,29718,https://leetcode.com/problems/path-crossing
1620,1497,Check If Array Pairs Are Divisible by k,check-if-array-pairs-are-divisible-by-k,2,False,False,12664,31138,https://leetcode.com/problems/check-if-array-pairs-are-divisible-by-k
1621,1498,Number of Subsequences That Satisfy the Given Sum Condition,number-of-subsequences-that-satisfy-the-given-sum-condition,2,False,False,8459,22768,https://leetcode.com/problems/number-of-subsequences-that-satisfy-the-given-sum-condition
1622,1499,Max Value of Equation,max-value-of-equation,3,False,False,4884,11123,https://leetcode.com/problems/max-value-of-equation
1623,1479,Sales by Day of the Week,sales-by-day-of-the-week,3,True,False,2065,2436,https://leetcode.com/problems/sales-by-day-of-the-week
1624,1485,Clone Binary Tree With Random Pointer,clone-binary-tree-with-random-pointer,2,True,False,3045,3780,https://leetcode.com/problems/clone-binary-tree-with-random-pointer
1625,1484,Group Sold Products By The Date,group-sold-products-by-the-date,1,True,False,4062,4739,https://leetcode.com/problems/group-sold-products-by-the-date
1626,1502,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,1,False,False,24394,33817,https://leetcode.com/problems/can-make-arithmetic-progression-from-sequence
1627,1503,Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,2,False,False,9759,18752,https://leetcode.com/problems/last-moment-before-all-ants-fall-out-of-a-plank
1628,1504,Count Submatrices With All Ones,count-submatrices-with-all-ones,2,False,False,10193,16396,https://leetcode.com/problems/count-submatrices-with-all-ones
1629,1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,3,False,False,4109,11385,https://leetcode.com/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits
1630,1523,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,1,False,False,13164,23566,https://leetcode.com/problems/count-odd-numbers-in-an-interval-range
1631,1524,Number of Sub-arrays With Odd Sum,number-of-sub-arrays-with-odd-sum,2,False,False,8960,23711,https://leetcode.com/problems/number-of-sub-arrays-with-odd-sum
1632,1525,Number of Good Ways to Split a String,number-of-good-ways-to-split-a-string,2,False,False,10619,15552,https://leetcode.com/problems/number-of-good-ways-to-split-a-string
1633,1526,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,3,False,False,5692,9669,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array
1634,1490,Clone N-ary Tree,clone-n-ary-tree,2,True,False,3807,4545,https://leetcode.com/problems/clone-n-ary-tree
1635,1512,Number of Good Pairs,number-of-good-pairs,1,False,False,59337,67242,https://leetcode.com/problems/number-of-good-pairs
1636,1513,Number of Substrings With Only 1s,number-of-substrings-with-only-1s,2,False,False,15426,38089,https://leetcode.com/problems/number-of-substrings-with-only-1s
1637,1531,String Compression II,string-compression-ii,3,False,False,3638,12018,https://leetcode.com/problems/string-compression-ii
1638,1515,Best Position for a Service Centre,best-position-for-a-service-centre,3,False,False,4580,12592,https://leetcode.com/problems/best-position-for-a-service-centre
1639,1495,Friendly Movies Streamed Last Month,friendly-movies-streamed-last-month,1,True,False,3003,5814,https://leetcode.com/problems/friendly-movies-streamed-last-month
1640,1500,Design a File Sharing System,design-a-file-sharing-system,2,True,False,881,1948,https://leetcode.com/problems/design-a-file-sharing-system
1641,1501,Countries You Can Safely Invest In,countries-you-can-safely-invest-in,2,True,False,2389,3842,https://leetcode.com/problems/countries-you-can-safely-invest-in
1642,1518,Water Bottles,water-bottles,1,False,False,18988,30299,https://leetcode.com/problems/water-bottles
1643,1519,Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,2,False,False,9569,26902,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label
1644,1520,Maximum Number of Non-Overlapping Substrings,maximum-number-of-non-overlapping-substrings,3,False,False,5093,15256,https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings
1645,1521,Find a Value of a Mysterious Function Closest to Target,find-a-value-of-a-mysterious-function-closest-to-target,3,False,False,4767,11050,https://leetcode.com/problems/find-a-value-of-a-mysterious-function-closest-to-target
1646,1539,Kth Missing Positive Number,kth-missing-positive-number,1,False,False,15107,28366,https://leetcode.com/problems/kth-missing-positive-number
1647,1540,Can Convert String in K Moves,can-convert-string-in-k-moves,2,False,False,6802,23489,https://leetcode.com/problems/can-convert-string-in-k-moves
1648,1541,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,2,False,False,6495,15984,https://leetcode.com/problems/minimum-insertions-to-balance-a-parentheses-string
1649,1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,2,False,False,9499,22311,https://leetcode.com/problems/maximum-number-of-non-overlapping-subarrays-with-sum-equals-target
1650,1506,Find Root of N-Ary Tree,find-root-of-n-ary-tree,2,True,False,2035,2557,https://leetcode.com/problems/find-root-of-n-ary-tree
1651,1528,Shuffle String,shuffle-string,1,False,False,39044,45529,https://leetcode.com/problems/shuffle-string
1652,1529,Bulb Switcher IV,bulb-switcher-iv,2,False,False,14187,20112,https://leetcode.com/problems/bulb-switcher-iv
1653,1530,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,2,False,False,10984,20282,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs
1654,1511,Customer Order Frequency,customer-order-frequency,1,True,False,3206,4313,https://leetcode.com/problems/customer-order-frequency
